 동네변호사 조들호 2 : 죄와 벌 / Neighborhood Lawyer Jo Deul Ho 2: Crime and Punishment,2019,40,"The story of Jo Deul ho (Park Shin Yang) continues, about a once prosecutor turned lawyer who is currently unemployed. After a legal battle, his license is revoked for a short time, and he leaves the law for some peace of mind. Unbeknownst to him, he will not be left in peace.","[""Park Shin Yang as Jo Deul Ho"", ""Go Hyun Jung as Lee Ja Kyung""]",""" Legal, Comedy""",,
 동백꽃 필 무렵 / When the Camellia Blooms,2019,20,"Dongbaek, an orphan and single mother, owns a small bar sharing her name — a name which translates to camellia (a small, flowering tree) in English. Dongbaek’s life takes a new turn after meeting Yongsik, a do-gooder police officer in their small town. Yongsik, having been raised by a single mom himself, understands Dongbaek’s challenges and embraces her dearly. The two fall in love despite social stigma against single parenthood.","[""Gong Hyo Jin as Dong Baek"", ""Kang Ha Neul as Hwang Yong Sik"", ""Son Dam Bi as Hyang Mi"", ""Kim Ji Suk as Kang Jong Ryool""]",""" Romance, Comedy, Thriller""",,
 동이 / 同伊 / Dong Yi,2010,60,"Set during the reign of King Sukjong in the Joseon dynasty, the story focuses on Dong Yi, a water maid who gains the trust of Queen Inhyeon and later the favour of the king when he is moved by her prayers for the health of the Queen during the court disputes caused by Jang Hee Bin. Dong Yi becomes a concubine with the rank of sook-bin and bears a son who will later become the 21st king of Joseon, Yeongjo.","[""Han Hyo Joo as Choi Dong Yi, later Choi Sook-Bin"", ""– Kim Yoo Jung as Dong Yi (child)"", ""Ji Jin Hee as King Sukjong"", ""Bae Soo Bin as Cha Chun Soo"", ""Lee So Yeon as Jang Hee Bin / Jang Ok Jung"", ""Park Ha Sun as Queen Inhyeon"", ""Jung Jin Young as Seo Yong Gi"", ""Jung Dong Hwan as Oh Tae Suk"", ""Lee Kye In as Oh Tae Poong"", ""Choi Chul Ho as Oh Yoon"", ""Kim Yoo Suk as Jang Hee Jae""]",""" Historical""",,
 돼지의 왕 / The King of Pigs,2022,12,"Two friends meet up and recall their experiences as victims of school bullying when they receive a message from a friend from 20 years ago and mysterious serial killings begin to occur.Kyung Min lives with the trauma of the school violence he experienced twenty years ago and an unexpected case causes his suppressed emotions to reappear. Meanwhile, Detective Jong Suk receives a mysterious message sent from a friend from 20 years ago which reminds him of the school violence that took place back then. Chasing the mysterious message, he tries to put a stop to the murders.Through these characters with tragic fates, the drama touches on the origin of school violence and the bullying that pervades modern society.","[""Kim Dong Wook as Hwang Kyung Min"", ""Kim Sung Gyu as Jung Jong Seok"", ""Chae Jung An as Kang Jin Ah""]",""" Thriller, Mystery""",,
 두 번은 없다 / Never Twice,2019,72,"An old stately inn stands in the heart of Seoul. It may be old, discolored, and weathered, but Nakwon Inn exudes old-world charms. As the typical cold uneventful winter comes to an end at the inn, guests start to arrive one by one as if each had promised to be present. Strangely and coincidentally, each one of them repeats Never Twice as they enter. The truth is, they all have a fateful reason to be there. What could have brought these individuals together? And what do they all have in common considering their long-term stay, assigned room numbers, gender, age, and hometown? The real reason for coming to Nakwon Inn unfolds.","[""Yoon Yeo Jung as Bok Mak Rye"", ""Park Se Wan as Geum Bak Ha"", ""Kwak Dong Yun as Na Hae Joon"", ""Oh Ji Ho as Gam Poong Ki"", ""Ye Ji Won as Bang Eun Ji""]",""" Comedy, Family""",,
 두뇌공조 / Brain Works,2023,16,"A neuroscientist Shin Ha Ru with a special brain, a selfless detective Geum Myung Se with a kind brain, a law hypnosis investigator Seol So Jung with a timid brain, and Kim Mo Ran with a hyper-sexuality brain, will join the force and investigate criminal cases as a team. A neuroscience team has been established in order to deal with the increasing number of crimes related to brain disease, and Ha Ru joins them as a consultant. Coincidently, Myung Se and Ha Ru get involved in an ill-fated relationship, and brutal cooperation begins. What will happen during the all-too-human investigation full of madness and plot twists?","[""Jung Yong Hwa as Shin Ha Ru"", ""Cha Tae Hyun as Geum Myung Se"", ""Kwak Sun Young as Seol So Jeong"", ""Ye Ji Won as Kim Mo Ran""]",""" Comedy, Mystery""",,
 두번째 스무살 / Twenty Again,2015,16,"The story revolves around a 38 years old housewife, Ha No Ra (Choi Ji Woo), who decided to go back to school and experience the college life for the first time. She spent the last two decades as a housewife after she got married and became a mother at the age of 19 years old. Her 20 years old son, Kim Min Soo (Kim Min Jae) and his girlfriend, Oh Hye Mi (Son Na Eun) are her classmate, while her husband, Kim Woo Chul (Choi Won Young) and her first love, Cha Hyun Suk (Lee Sang Yoon) are the professors in that college.","[""Choi Ji Woo as Ha No Ra"", ""– Ha Seung Ri as Ha No Ra (young)"", ""Lee Sang Yoon as Cha Hyun Suk"", ""– Kim Hee Chan as Cha Hyun Suk (young)"", ""Choi Won Young as Kim Woo Chul"", ""– Kang Tae Oh as Kim Woo Chul (young)""]",""" Romance, Comedy""",,
 듀얼 / Duel,2017,16,"This thriller drama is about a detective, Jang Deuk Chun (Jung Jae Yong) who gets tangled up in a shocking incident after meeting a human clone. They will have to battle each other to survive.",[],""" Detective, crime, thriller, science fiction""",,
 드림하이 / Dream High,2011,16,"Dream High follows six students at Kirin Art High School as they try to achieve their dreams of stardom. Go Hye Mi is a talented singer forced to deal with her previously wealthy family’s financial woes. She auditions for Kirin Art High School, but is rejected in favor of her best friend Yoon Baek Hee, and a bitter rivalry is born. Meanwhile Song Sam Dong is a country boy with an ear for music despite his hearing problems, who falls head over heels for Hye Mi and follows her to Kirin. But Sam Dong isn’t the only one in love with Hye Mi. Jin Guk is Hye Mi’s childhood friend and a talented rapper. He debuts in a small group called Group K with Baek Hee and Jason, an American exchange student who develops a bickering relationship with singer Pil Suk, a girl with a strong voice and an image problem.","[""Bae Suzy as Go Hye Mi"", ""Kim Soo Hyun as Song Sam Dong"", ""Taecyeon as Jin Gook / Hyun Shi Hyuk"", ""Ham Eun Jung as Yoon Baek Hee"", ""Jang Woo Young as Jason"", ""IU as Kim Pil Sook""]",""" School, Musical, Comedy, Romance""",,
 드림하이 시즌2 / Dream High 2,2012,16,"In Dream High 2 the beloved arts school has fallen on hard financial times and a famous entertainment company is attempting to buy it out. When three talented girls who have formed a group called HershE transfer to Kirin, they wind up teaming up with—or sometimes competing against—one of Kirin’s boy groups. Lian dreams of becoming a famous actress, while Nana has an extraordinary voice but is haunted by her past. Ailee is a talented but airheaded performer. Meanwhile, Shin Hye Sung, who has her own set of musical skills, clashes with bad-boy Jin Yoo Jin, who dreams of becoming a rock star. Shenanigans, musical battles, competitions, and unexpected teamwork return in Dream High 2 bringing the same magic as the first. Prepare to watch the romantic and musical sparks fly!",[],""" School, Musical, Comedy, Romance""",,
 디 데이 / D-Day,2015,20,"When a natural disaster strikes Seoul, a team of medical doctors and emergency personnel struggle to deal with its aftermath.","[""Kim Young Kwang as Lee Hae Sung"", ""Jung So Min as Jung Ddol Mi"", ""Ha Suk Jin as Han Woo Jin""]",""" Fantasy, Medical""",,
 디 엠파이어: 법의 제국 / The Empire,2022,16,"A society runs by various incidents made by many people in different positions. Although incidents and people are to be judged equally under the name of law, some try to twist things in their favour while others pursue pure justice. Han Hye Ryul is a successful prosecutor who is willing to take on Jusung, a corporate that is feared by everyone. Despite her abilities, the path is not easy because of her colleagues and family members. But her supportive husband Na Geun Woo helps her with the difficulties made by their in-laws and provides her with a pillar to rest on. However, Hye Ryul is blinded by the deep secret that Geun Woo keeps from her. Is the man who already has fame, money, and power willing to put it all at risk for love?","[""Kim Sun Ah as Han Hye Ryul"", ""Ahn Jae Wook as Na Geun Woo"", ""Lee Mi Sook as Ham Gwang Jeon"", ""Song Young Chang as Han Gun Do"", ""Shin Goo as Ham Min Heon"", ""Oh Hyun Kyung as Lee Ae Heon"", ""Kim Myung Ji as Hong Nan Hee"", ""Im Se Mi as Yoon Eun Mi"", ""Lee Ga Eun as Jang Ji Yi""]",""" Melodrama""",,
 디어 마이 프렌즈 / Dear My Friends,2016,16,Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family.,"[""Go Hyun Jung as Park Wan"", ""– Uhm Chae Young as Park Wan (young)"", ""Kim Hye Ja as Jo Hee Ja"", ""Go Doo Shim as Jang Nan Hee (Wan’s mother)"", ""Kim Young Ok as Oh Sang Boon (Nan Hee’s mother, Wan’s grandmother)"", ""Na Moon Hee as Moon Jung Ah (Suk Kyoon’s wife)"", ""Park Won Sook as Lee Young Won (Nan Hee’s school friend)"", ""Yoon Yeo Jung as Oh Choong Nam (Nan Hee & Young Won’s senior)"", ""Shin Goo as Kim Suk Kyoon (Jung Ah’s husband)"", ""Joo Hyun as Lee Sung Jae (Hee Ja’s former classmate)""]",""" Melodrama, Family, Friendship, Comedy, Romance""",,
 디어엠 / Dear.M,2022,12,"Stories of students of Seoyeon University who try to find “M”, the anonymous main character of a story posted on the school community that turned the school upside down.","[""Park Hye Soo as Ma Joo Ah"", ""Jeong Jae Hyun as Cha Min Ho"", ""Roh Jeong Eui as Seo Ji Min"", ""Bae Hyun Sung as Park Ha Neul"", ""Lee Jin Hyuk as Gil Mok Jin"", ""Woo Da Vi as Hwang Bo Young""]",""" Romance, Comedy, Youth""",,
 디피 / D.P.,2021,6,"Private soldier Jun Ho is a confused youth who served in the military normally like other Koreans. One day, he suddenly becomes a member of the military defector arrest team. As such, he is tasked with capturing deserters and must grapple with the more troubling cases of why some soldiers feel they have no other choice but go absent without official leave.","[""Jung Hae In as Ahn Joon Ho"", ""Koo Kyo Hwan as Han Ho Yul"", ""Kim Sung Kyun as Park Bum Goo"", ""Son Seok Koo as Im Ji Sup""]",""" Action, Military""",,
 딜리버리맨 / Delivery Man,2023,12,"Seo Young Min (Yoon Chan Young) is a meticulous, intelligent young man whose life has been rocked by the death of his taxi-driving mother. Her early demise has left him as the sole carer of his ailing grandmother. He is left with no choice other than to start driving the taxi she left him in a bid to raise the money he needs to make ends meet. This proves to be a difficult task, and leads him to calculate the relative cost of making a u-turn while driving, or using the brake! Aware that a misstep could cause him to lose the house he and his grandmother live in, Seo Young Min resolves to do his best.But things get bizarre when a young female ghost named Kang Ji Hyun (Minah) somehow becomes a passenger in his taxi! Kang Ji Hyun is suffering from amnesia and cannot remember why or how she died. But the unlikely duo slowly form a bond. And they also hatch a plan – what if they created a taxi service exclusively for ghosts? With this new otherworldly connection, Seo Young Min attempts to cater to a whole new, ghoulish selection of passengers. But could this business relationship eventually lead the partners to love? And can ghosts and mortals fall in love with one another?","[""Yoon Chan Young as Seo Yeong Min"", ""Bang Min Ah as Kang Ji Hyeon"", ""Kim Min Seok as Do Kyu Jin""]",""" Comedy, Fantasy, Supernatural""",,
 따라바람 / Sing My Crush,2023,8,"Ba-ram, the frontman of the band Ddara Baram, learned from the painful failure of his first love that he should be cautious with his feelings and is now a decisive person. During his high school days, he met Han-tae at a guitar training class, and due to a certain event, she developed feelings for him, becoming both his good friend and manager. In truth, Ba-ram’s feelings for Han-tae have already surpassed friendship, but he has not shown it. One day, when Ba-ram becomes embroiled in a plagiarism controversy and his attitude becomes extremely negative, Han-tae decides to help him in his own way.",[],""" BL, Romance, Comedy""",,
